#CODEVALUEMODEL=CodeValuePhi|CODESYSTEMID=phidic|CODESYSTEMNAME=PHIDIC|CODESYSTEMDISPLAYNAME=PHI DICTIONARY|VERSION=0|DESCRIPTION=Main CodeSystem|LANGUAGE=it|AUTHORITYNAME=Insiel Mercato SpA|AUTHORITYDESCRIPTION=Insiel Mercato SpA|AUTHORITYCONTACTINFORMATION=info@insielmercato.it
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValueIcd9]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
spisal.pratiche.titolario.224_V0|Articolo223|Articolo 223 - Valutazione dei rischi||C|224|1|||||||Articolo 223 - Valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.225_V0|Articolo224|Articolo 224 - Misure e principi generali per la prevenzione dei rischi||C|225|1|||||||Articolo 224 - Misure e principi generali per la prevenzione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.226_V0|Articolo225|Articolo 225 - Misure specifiche di protezione e di prevenzione||C|226|1|||||||Articolo 225 - Misure specifiche di protezione e di prevenzione||||28/07/2016 17:38|
spisal.pratiche.titolario.227_V0|Articolo226|Articolo 226 - Disposizioni in caso di incidenti o di emergenze||C|227|1|||||||Articolo 226 - Disposizioni in caso di incidenti o di emergenze||||28/07/2016 17:38|
spisal.pratiche.titolario.228_V0|Articolo227|Articolo 227 - Informazione e formazione per i lavoratori||C|228|1|||||||Articolo 227 - Informazione e formazione per i lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.229_V0|Articolo228|Articolo 228 - Divieti||C|229|1|||||||Articolo 228 - Divieti||||28/07/2016 17:38|
spisal.pratiche.titolario.22_V0|Articolo23|Articolo 23 - Obblighi dei fabbricanti e dei fornitori||C|22|1|||||||Articolo 23 - Obblighi dei fabbricanti e dei fornitori||||28/07/2016 17:38|
spisal.pratiche.titolario.230_V0|Articolo229|Articolo 229 - Sorveglianza sanitaria||C|230|1|||||||Articolo 229 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.231_V0|Articolo230|Articolo 230 - Cartelle sanitarie e di rischio||C|231|1|||||||Articolo 230 - Cartelle sanitarie e di rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.232_V0|Articolo231|Articolo 231 - Consultazione e partecipazione dei lavoratori||C|232|1|||||||Articolo 231 - Consultazione e partecipazione dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.233_V0|Articolo232|Articolo 232 - Adeguamenti normativi||C|233|1|||||||Articolo 232 - Adeguamenti normativi||||28/07/2016 17:38|
spisal.pratiche.titolario.234_V0|Articolo233|Articolo 233 - Campo di applicazione||C|234|1|||||||Articolo 233 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.235_V0|Articolo234|Articolo 234 - Definizioni||C|235|1|||||||Articolo 234 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.236_V0|Articolo235|Articolo 235 - Sostituzione e riduzione||C|236|1|||||||Articolo 235 - Sostituzione e riduzione||||28/07/2016 17:38|
spisal.pratiche.titolario.237_V0|Articolo236|Articolo 236 - Valutazione del rischio||C|237|1|||||||Articolo 236 - Valutazione del rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.238_V0|Articolo237|Articolo 237 - Misure tecniche, organizzative, procedurali||C|238|1|||||||Articolo 237 - Misure tecniche, organizzative, procedurali||||28/07/2016 17:38|
spisal.pratiche.titolario.239_V0|Articolo238|Articolo 238 - Misure tecniche||C|239|1|||||||Articolo 238 - Misure tecniche||||28/07/2016 17:38|
spisal.pratiche.titolario.23_V0|Articolo24|Articolo 24 - Obblighi degli installatori||C|23|1|||||||Articolo 24 - Obblighi degli installatori||||28/07/2016 17:38|
spisal.pratiche.titolario.240_V0|Articolo239|Articolo 239 - Informazione e formazione||C|240|1|||||||Articolo 239 - Informazione e formazione||||28/07/2016 17:38|
spisal.pratiche.titolario.241_V0|Articolo240|Articolo 240 - Esposizione non prevedibile||C|241|1|||||||Articolo 240 - Esposizione non prevedibile||||28/07/2016 17:38|
spisal.pratiche.titolario.242_V0|Articolo241|Articolo 241 - Operazioni lavorative particolari||C|242|1|||||||Articolo 241 - Operazioni lavorative particolari||||28/07/2016 17:38|
spisal.pratiche.titolario.243_V0|Articolo242|Articolo 242 - Accertamenti sanitari e norme preventive e protettive specifiche||C|243|1|||||||Articolo 242 - Accertamenti sanitari e norme preventive e protettive specifiche||||28/07/2016 17:38|
spisal.pratiche.titolario.244_V0|Articolo243|Articolo 243 - Registro di esposizione e cartelle sanitarie||C|244|1|||||||Articolo 243 - Registro di esposizione e cartelle sanitarie||||28/07/2016 17:38|
spisal.pratiche.titolario.245_V0|Articolo244|Articolo 244 - Registrazione dei tumori||C|245|1|||||||Articolo 244 - Registrazione dei tumori||||28/07/2016 17:38|
spisal.pratiche.titolario.246_V0|Articolo245|Articolo 245 - Adeguamenti normativi||C|246|1|||||||Articolo 245 - Adeguamenti normativi||||28/07/2016 17:38|
spisal.pratiche.titolario.247_V0|Articolo246|Articolo 246 - Campo di applicazione||C|247|1|||||||Articolo 246 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.248_V0|Articolo247|Articolo 247 - Definizioni||C|248|1|||||||Articolo 247 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.249_V0|Articolo248|Articolo 248 - Individuazione della presenza di amianto||C|249|1|||||||Articolo 248 - Individuazione della presenza di amianto||||28/07/2016 17:38|
spisal.pratiche.titolario.24_V0|Articolo25|Articolo 25 - Obblighi del medico competente||C|24|1|||||||Articolo 25 - Obblighi del medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.250_V0|Articolo249|Articolo 249 - Valutazione del rischio||C|250|1|||||||Articolo 249 - Valutazione del rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.251_V0|Articolo250|Articolo 250 - Notifica||C|251|1|||||||Articolo 250 - Notifica||||28/07/2016 17:38|
spisal.pratiche.titolario.252_V0|Articolo251|Articolo 251 - Misure di prevenzione e protezione||C|252|1|||||||Articolo 251 - Misure di prevenzione e protezione||||28/07/2016 17:38|
spisal.pratiche.titolario.253_V0|Articolo252|Articolo 252 - Misure igieniche||C|253|1|||||||Articolo 252 - Misure igieniche||||28/07/2016 17:38|
spisal.pratiche.titolario.254_V0|Articolo253|Articolo 253 - Controllo dell’esposizione||C|254|1|||||||Articolo 253 - Controllo dell’esposizione||||28/07/2016 17:38|
spisal.pratiche.titolario.255_V0|Articolo254|Articolo 254 - Valore limite||C|255|1|||||||Articolo 254 - Valore limite||||28/07/2016 17:38|
spisal.pratiche.titolario.256_V0|Articolo255|Articolo 255 - Operazioni lavorative particolari||C|256|1|||||||Articolo 255 - Operazioni lavorative particolari||||28/07/2016 17:38|
spisal.pratiche.titolario.257_V0|Articolo256|Articolo 256 - Lavori di demolizione o rimozione dell’amianto||C|257|1|||||||Articolo 256 - Lavori di demolizione o rimozione dell’amianto||||28/07/2016 17:38|
spisal.pratiche.titolario.258_V0|Articolo257|Articolo 257 - Informazione dei lavoratori||C|258|1|||||||Articolo 257 - Informazione dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.259_V0|Articolo258|Articolo 258 - Formazione dei lavoratori||C|259|1|||||||Articolo 258 - Formazione dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.25_V0|Articolo26|Articolo 26 - Obblighi connessi ai contratti d’appalto o d’opera o di somministrazione||C|25|1|||||||Articolo 26 - Obblighi connessi ai contratti d’appalto o d’opera o di somministrazione||||28/07/2016 17:38|
spisal.pratiche.titolario.260_V0|Articolo259|Articolo 259 - Sorveglianza sanitaria||C|260|1|||||||Articolo 259 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.261_V0|Articolo260|Articolo 260 - Registro di esposizione e cartelle sanitarie e di rischio||C|261|1|||||||Articolo 260 - Registro di esposizione e cartelle sanitarie e di rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.262_V0|Articolo261|Articolo 261 - Mesoteliomi||C|262|1|||||||Articolo 261 - Mesoteliomi||||28/07/2016 17:38|
spisal.pratiche.titolario.263_V0|Articolo262|Articolo 262 - Sanzioni per il datore di lavoro e il dirigente||C|263|1|||||||Articolo 262 - Sanzioni per il datore di lavoro e il dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.264_V0|Articolo263|Articolo 263 - Sanzioni per il preposto||C|264|1|||||||Articolo 263 - Sanzioni per il preposto||||28/07/2016 17:38|
spisal.pratiche.titolario.265_V0|Articolo264|Articolo 264 - Sanzioni per il medico competente||C|265|1|||||||Articolo 264 - Sanzioni per il medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.266_V0|Articolo264bis|Articolo 264 bis - Sanzioni concernenti il divieto di assunzione in luoghi esposti||C|266|1|||||||Articolo 264 bis - Sanzioni concernenti il divieto di assunzione in luoghi esposti||||28/07/2016 17:38|
spisal.pratiche.titolario.267_V0|Articolo265|Articolo 265 - Sanzioni per i lavoratori||C|267|1|||||||Articolo 265 - Sanzioni per i lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.268_V0|Articolo266|Articolo 266 - Campo di applicazione||C|268|1|||||||Articolo 266 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.269_V0|Articolo267|Articolo 267 - Definizioni||C|269|1|||||||Articolo 267 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.26_V0|Articolo27|Articolo 27 - Sistema di qualificazione delle imprese e dei lavoratori autonomi||C|26|1|||||||Articolo 27 - Sistema di qualificazione delle imprese e dei lavoratori autonomi||||28/07/2016 17:38|
spisal.pratiche.titolario.270_V0|Articolo268|Articolo 268 - Classificazione degli agenti biologici||C|270|1|||||||Articolo 268 - Classificazione degli agenti biologici||||28/07/2016 17:38|
spisal.pratiche.titolario.271_V0|Articolo269|Articolo 269 - Comunicazione||C|271|1|||||||Articolo 269 - Comunicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.272_V0|Articolo270|Articolo 270 - Autorizzazione||C|272|1|||||||Articolo 270 - Autorizzazione||||28/07/2016 17:38|
spisal.pratiche.titolario.273_V0|Articolo271|Articolo 271 - Valutazione del rischio||C|273|1|||||||Articolo 271 - Valutazione del rischio||||28/07/2016 17:38|
spisal.pratiche.titolario.274_V0|Articolo272|Articolo 272 - Misure tecniche, organizzative, procedurali||C|274|1|||||||Articolo 272 - Misure tecniche, organizzative, procedurali||||28/07/2016 17:38|
spisal.pratiche.titolario.275_V0|Articolo273|Articolo 273 - Misure igieniche||C|275|1|||||||Articolo 273 - Misure igieniche||||28/07/2016 17:38|
spisal.pratiche.titolario.276_V0|Articolo274|Articolo 274 - Misure specifiche per strutture sanitarie e veterinarie||C|276|1|||||||Articolo 274 - Misure specifiche per strutture sanitarie e veterinarie||||28/07/2016 17:38|
spisal.pratiche.titolario.277_V0|Articolo275|Articolo 275 - Misure specifiche per i laboratori e gli stabulari||C|277|1|||||||Articolo 275 - Misure specifiche per i laboratori e gli stabulari||||28/07/2016 17:38|
spisal.pratiche.titolario.278_V0|Articolo276|Articolo 276 - Misure specifiche per i processi industriali||C|278|1|||||||Articolo 276 - Misure specifiche per i processi industriali||||28/07/2016 17:38|
spisal.pratiche.titolario.279_V0|Articolo277|Articolo 277 - Misure di emergenza||C|279|1|||||||Articolo 277 - Misure di emergenza||||28/07/2016 17:38|
spisal.pratiche.titolario.27_V0|Articolo28|Articolo 28 - Oggetto della valutazione dei rischi||C|27|1|||||||Articolo 28 - Oggetto della valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.280_V0|Articolo278|Articolo 278 - Informazioni e formazione||C|280|1|||||||Articolo 278 - Informazioni e formazione||||28/07/2016 17:38|
spisal.pratiche.titolario.281_V0|Articolo279|Articolo 279 - Prevenzione e controllo||C|281|1|||||||Articolo 279 - Prevenzione e controllo||||28/07/2016 17:38|
spisal.pratiche.titolario.282_V0|Articolo280|Articolo 280 - Registri degli esposti e degli eventi accidentali||C|282|1|||||||Articolo 280 - Registri degli esposti e degli eventi accidentali||||28/07/2016 17:38|
spisal.pratiche.titolario.283_V0|Articolo281|Articolo 281 - Registro dei casi di malattia e di decesso||C|283|1|||||||Articolo 281 - Registro dei casi di malattia e di decesso||||28/07/2016 17:38|
spisal.pratiche.titolario.284_V0|Articolo282|Articolo 282 - Sanzioni a carico dei datori di lavoro e dei dirigenti||C|284|1|||||||Articolo 282 - Sanzioni a carico dei datori di lavoro e dei dirigenti||||28/07/2016 17:38|
spisal.pratiche.titolario.285_V0|Articolo283|Articolo 283 - Sanzioni a carico dei preposti||C|285|1|||||||Articolo 283 - Sanzioni a carico dei preposti||||28/07/2016 17:38|
spisal.pratiche.titolario.286_V0|Articolo284|Articolo 284 - Sanzioni a carico del medico competente||C|286|1|||||||Articolo 284 - Sanzioni a carico del medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.287_V0|Articolo285|Articolo 285 - Sanzioni a carico dei lavoratori||C|287|1|||||||Articolo 285 - Sanzioni a carico dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.288_V0|Articolo286|Articolo 286 - Sanzioni concernenti il divieto di assunzione in luoghi esposti||C|288|1|||||||Articolo 286 - Sanzioni concernenti il divieto di assunzione in luoghi esposti||||28/07/2016 17:38|
spisal.pratiche.titolario.289_V0|Articolo286bis.|Articolo 286 bis. - Ambito di applicazione||C|289|1|||||||Articolo 286 bis. - Ambito di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.28_V0|Articolo29|Articolo 29 - Modalità di effettuazione della valutazione dei rischi||C|28|1|||||||Articolo 29 - Modalità di effettuazione della valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.290_V0|Articolo286ter.|Articolo 286 ter. - Definizioni||C|290|1|||||||Articolo 286 ter. - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.291_V0|Articolo286quater.|Articolo 286 quater. - Misure generali di tutela||C|291|1|||||||Articolo 286 quater. - Misure generali di tutela||||28/07/2016 17:38|
spisal.pratiche.titolario.292_V0|Articolo286quinquies.|Articolo 286 quinquies. - Valutazione dei rischi||C|292|1|||||||Articolo 286 quinquies. - Valutazione dei rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.293_V0|Articolo286sexies.|Articolo 286 sexies. - Misure di prevenzione specifiche||C|293|1|||||||Articolo 286 sexies. - Misure di prevenzione specifiche||||28/07/2016 17:38|
spisal.pratiche.titolario.294_V0|Articolo286septies.|Articolo 286 septies. - Sanzioni||C|294|1|||||||Articolo 286 septies. - Sanzioni||||28/07/2016 17:38|
spisal.pratiche.titolario.295_V0|Articolo287|Articolo 287 - Campo di applicazione||C|295|1|||||||Articolo 287 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.296_V0|Articolo288|Articolo 288 - Definizioni||C|296|1|||||||Articolo 288 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.297_V0|Articolo289|Articolo 289 - Prevenzione e protezione contro le esplosioni||C|297|1|||||||Articolo 289 - Prevenzione e protezione contro le esplosioni||||28/07/2016 17:38|
spisal.pratiche.titolario.298_V0|Articolo290|Articolo 290 - Valutazione dei rischi di esplosione||C|298|1|||||||Articolo 290 - Valutazione dei rischi di esplosione||||28/07/2016 17:38|
spisal.pratiche.titolario.299_V0|Articolo291|Articolo 291 - Obblighi generali||C|299|1|||||||Articolo 291 - Obblighi generali||||28/07/2016 17:38|
spisal.pratiche.titolario.29_V0|Articolo30|Articolo 30 - Modelli di organizzazione e di gestione||C|29|1|||||||Articolo 30 - Modelli di organizzazione e di gestione||||28/07/2016 17:38|
spisal.pratiche.titolario.2_V0|Articolo3|Articolo 3 - Campo di applicazione||C|2|1|||||||Articolo 3 - Campo di applicazione||||28/07/2016 17:38|
spisal.pratiche.titolario.300_V0|Articolo292|Articolo 292 - Coordinamento||C|300|1|||||||Articolo 292 - Coordinamento||||28/07/2016 17:38|
spisal.pratiche.titolario.301_V0|Articolo293|Articolo 293 - Aree in cui possono formarsi atmosfere esplosive||C|301|1|||||||Articolo 293 - Aree in cui possono formarsi atmosfere esplosive||||28/07/2016 17:38|
spisal.pratiche.titolario.302_V0|Articolo294|Articolo 294 - Documento sulla protezione contro le esplosioni||C|302|1|||||||Articolo 294 - Documento sulla protezione contro le esplosioni||||28/07/2016 17:38|
spisal.pratiche.titolario.303_V0|Articolo294bis|Articolo 294 bis - Informazione e formazione dei lavoratori||C|303|1|||||||Articolo 294 bis - Informazione e formazione dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.304_V0|Articolo295|Articolo 295 - Termini per l’adeguamento||C|304|1|||||||Articolo 295 - Termini per l’adeguamento||||28/07/2016 17:38|
spisal.pratiche.titolario.305_V0|Articolo296|Articolo 296 - Verifiche||C|305|1|||||||Articolo 296 - Verifiche||||28/07/2016 17:38|
spisal.pratiche.titolario.306_V0|Articolo297|Articolo 297 - Sanzioni a carico dei datori di lavoro e dei dirigenti||C|306|1|||||||Articolo 297 - Sanzioni a carico dei datori di lavoro e dei dirigenti||||28/07/2016 17:38|
spisal.pratiche.titolario.307_V0|Articolo298|Articolo 298 - Principio di specialità||C|307|1|||||||Articolo 298 - Principio di specialità||||28/07/2016 17:38|
spisal.pratiche.titolario.308_V0|Articolo299|Articolo 299 - Esercizio di fatto di poteri direttivi||C|308|1|||||||Articolo 299 - Esercizio di fatto di poteri direttivi||||28/07/2016 17:38|
spisal.pratiche.titolario.309_V0|Articolo300|Articolo 300 - Modifiche al decreto legislativo 8 giugno 2001, n. 231||C|309|1|||||||Articolo 300 - Modifiche al decreto legislativo 8 giugno 2001, n. 231||||28/07/2016 17:38|
spisal.pratiche.titolario.30_V0|Articolo31|Articolo 31 - Servizio di prevenzione e protezione||C|30|1|||||||Articolo 31 - Servizio di prevenzione e protezione||||28/07/2016 17:38|
spisal.pratiche.titolario.310_V0|Articolo301|Articolo 301 - Applicabilità delle disposizioni di cui agli articolo 20 e seguenti del decreto legislativo 19 dicembre 1994, n. 758||C|310|1|||||||Articolo 301 - Applicabilità delle disposizioni di cui agli articolo 20 e seguenti del decreto legislativo 19 dicembre 1994, n. 758||||28/07/2016 17:38|
spisal.pratiche.titolario.311_V0|Articolo301bis|Articolo 301 bis- Estinzione agevolata degli illeciti amministrativi a seguito di regolarizzazione||C|311|1|||||||Articolo 301 bis- Estinzione agevolata degli illeciti amministrativi a seguito di regolarizzazione||||28/07/2016 17:38|
spisal.pratiche.titolario.312_V0|Articolo302|Articolo 302 - Definizione delle contravvenzioni punite con la sola pena dell’arresto||C|312|1|||||||Articolo 302 - Definizione delle contravvenzioni punite con la sola pena dell’arresto||||28/07/2016 17:38|
spisal.pratiche.titolario.313_V0|Articolo302bis|Articolo 302 bis - Potere di disposizione||C|313|1|||||||Articolo 302 bis - Potere di disposizione||||28/07/2016 17:38|
spisal.pratiche.titolario.314_V0|Articolo303|Articolo 303 - Circostanza attenuante (abrogato)||C|314|1|||||||Articolo 303 - Circostanza attenuante (abrogato)||||28/07/2016 17:38|
spisal.pratiche.titolario.315_V0|Articolo304|Articolo 304 - Abrogazioni||C|315|1|||||||Articolo 304 - Abrogazioni||||28/07/2016 17:38|
spisal.pratiche.titolario.316_V0|Articolo305|Articolo 305 - Clausola finanziaria||C|316|1|||||||Articolo 305 - Clausola finanziaria||||28/07/2016 17:38|
spisal.pratiche.titolario.317_V0|Articolo306|Articolo 306 - Disposizioni finali||C|317|1|||||||Articolo 306 - Disposizioni finali||||28/07/2016 17:38|
spisal.pratiche.titolario.31_V0|Articolo32|Articolo 32 - Capacità e requisiti professionali degli addetti e dei responsabili dei servizi di prevenzione e protezione interni ed esterni||C|31|1|||||||Articolo 32 - Capacità e requisiti professionali degli addetti e dei responsabili dei servizi di prevenzione e protezione interni ed esterni||||28/07/2016 17:38|
spisal.pratiche.titolario.32_V0|Articolo33|Articolo 33 - Compiti del servizio di prevenzione e protezione||C|32|1|||||||Articolo 33 - Compiti del servizio di prevenzione e protezione||||28/07/2016 17:38|
spisal.pratiche.titolario.33_V0|Articolo34|Articolo 34 - Svolgimento diretto da parte del datore di lavoro dei compiti di prevenzione e protezione dai rischi||C|33|1|||||||Articolo 34 - Svolgimento diretto da parte del datore di lavoro dei compiti di prevenzione e protezione dai rischi||||28/07/2016 17:38|
spisal.pratiche.titolario.34_V0|Articolo35|Articolo 35 - Riunione periodica||C|34|1|||||||Articolo 35 - Riunione periodica||||28/07/2016 17:38|
spisal.pratiche.titolario.35_V0|Articolo36|Articolo 36 - Informazione ai lavoratori||C|35|1|||||||Articolo 36 - Informazione ai lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.36_V0|Articolo37|Articolo 37 - Formazione dei lavoratori e dei loro rappresentanti||C|36|1|||||||Articolo 37 - Formazione dei lavoratori e dei loro rappresentanti||||28/07/2016 17:38|
spisal.pratiche.titolario.37_V0|Articolo38|Articolo 38 - Titoli e requisiti del medico competente||C|37|1|||||||Articolo 38 - Titoli e requisiti del medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.38_V0|Articolo39|Articolo 39 - Svolgimento dell’attività di medico competente||C|38|1|||||||Articolo 39 - Svolgimento dell’attività di medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.39_V0|Articolo40|Articolo 40 - Rapporti del medico competente con il Servizio sanitario nazionale||C|39|1|||||||Articolo 40 - Rapporti del medico competente con il Servizio sanitario nazionale||||28/07/2016 17:38|
spisal.pratiche.titolario.3_V0|Articolo4|Articolo 4 - Computo dei lavoratori||C|3|1|||||||Articolo 4 - Computo dei lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.40_V0|Articolo41|Articolo 41 - Sorveglianza sanitaria||C|40|1|||||||Articolo 41 - Sorveglianza sanitaria||||28/07/2016 17:38|
spisal.pratiche.titolario.41_V0|Articolo42|Articolo 42 - Provvedimenti in caso di inidoneità alla mansione specifica||C|41|1|||||||Articolo 42 - Provvedimenti in caso di inidoneità alla mansione specifica||||28/07/2016 17:38|
spisal.pratiche.titolario.42_V0|Articolo43|Articolo 43 - Disposizioni generali||C|42|1|||||||Articolo 43 - Disposizioni generali||||28/07/2016 17:38|
spisal.pratiche.titolario.43_V0|Articolo44|Articolo 44 - Diritti dei lavoratori in caso di pericolo grave e immediato||C|43|1|||||||Articolo 44 - Diritti dei lavoratori in caso di pericolo grave e immediato||||28/07/2016 17:38|
spisal.pratiche.titolario.44_V0|Articolo45|Articolo 45 - Primo soccorso||C|44|1|||||||Articolo 45 - Primo soccorso||||28/07/2016 17:38|
spisal.pratiche.titolario.45_V0|Articolo46|Articolo 46 - Prevenzione incendi||C|45|1|||||||Articolo 46 - Prevenzione incendi||||28/07/2016 17:38|
spisal.pratiche.titolario.46_V0|Articolo47|Articolo 47 - Rappresentante dei lavoratori per la sicurezza||C|46|1|||||||Articolo 47 - Rappresentante dei lavoratori per la sicurezza||||28/07/2016 17:38|
spisal.pratiche.titolario.47_V0|Articolo48|Articolo 48 - Rappresentante dei lavoratori per la sicurezza territoriale||C|47|1|||||||Articolo 48 - Rappresentante dei lavoratori per la sicurezza territoriale||||28/07/2016 17:38|
spisal.pratiche.titolario.48_V0|Articolo49|Articolo 49 - Rappresentante dei lavoratori per la sicurezza di sito produttivo||C|48|1|||||||Articolo 49 - Rappresentante dei lavoratori per la sicurezza di sito produttivo||||28/07/2016 17:38|
spisal.pratiche.titolario.49_V0|Articolo50|Articolo 50 - Attribuzioni del rappresentante dei lavoratori per la sicurezza||C|49|1|||||||Articolo 50 - Attribuzioni del rappresentante dei lavoratori per la sicurezza||||28/07/2016 17:38|
spisal.pratiche.titolario.4_V0|Articolo5|Articolo 5 - Comitato per l’indirizzo e la valutazione delle politiche attive e per il coordinamento nazionale delle attività di vigilanza in materia di salute e sicurezza sul lavoro||C|4|1|||||||Articolo 5 - Comitato per l’indirizzo e la valutazione delle politiche attive e per il coordinamento nazionale delle attività di vigilanza in materia di salute e sicurezza sul lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.50_V0|Articolo51|Articolo 51 - Organismi paritetici||C|50|1|||||||Articolo 51 - Organismi paritetici||||28/07/2016 17:38|
spisal.pratiche.titolario.51_V0|Articolo52|Articolo 52 - Sostegno alla piccola e media impresa, ai rappresentanti dei lavoratori per la sicurezza territoriali e alla pariteticità||C|51|1|||||||Articolo 52 - Sostegno alla piccola e media impresa, ai rappresentanti dei lavoratori per la sicurezza territoriali e alla pariteticità||||28/07/2016 17:38|
spisal.pratiche.titolario.52_V0|Articolo53|Articolo 53 - Tenuta della documentazione||C|52|1|||||||Articolo 53 - Tenuta della documentazione||||28/07/2016 17:38|
spisal.pratiche.titolario.53_V0|Articolo54|Articolo 54 - Comunicazioni e trasmissione della documentazione||C|53|1|||||||Articolo 54 - Comunicazioni e trasmissione della documentazione||||28/07/2016 17:38|
spisal.pratiche.titolario.54_V0|Articolo55|Articolo 55 - Sanzioni per il datore di lavoro e il dirigente||C|54|1|||||||Articolo 55 - Sanzioni per il datore di lavoro e il dirigente||||28/07/2016 17:38|
spisal.pratiche.titolario.55_V0|Articolo56|Articolo 56 - Sanzioni per il preposto||C|55|1|||||||Articolo 56 - Sanzioni per il preposto||||28/07/2016 17:38|
spisal.pratiche.titolario.56_V0|Articolo57|Articolo 57 - Sanzioni per i progettisti, i fabbricanti, i fornitori e gli installatori||C|56|1|||||||Articolo 57 - Sanzioni per i progettisti, i fabbricanti, i fornitori e gli installatori||||28/07/2016 17:38|
spisal.pratiche.titolario.57_V0|Articolo58|Articolo 58 - Sanzioni per il medico competente||C|57|1|||||||Articolo 58 - Sanzioni per il medico competente||||28/07/2016 17:38|
spisal.pratiche.titolario.58_V0|Articolo59|Articolo 59 - Sanzioni per i lavoratori||C|58|1|||||||Articolo 59 - Sanzioni per i lavoratori||||28/07/2016 17:38|
spisal.pratiche.titolario.59_V0|Articolo60|Articolo 60 - Sanzioni per i componenti dell’impresa familiare di cui all’articolo 230-bis del codice civile, per i lavoratori autonomi, i coltivatori diretti del fondo, i soci delle società semplici operanti nel settore agricolo, gli artigiani e i||C|59|1|||||||Articolo 60 - Sanzioni per i componenti dell’impresa familiare di cui all’articolo 230-bis del codice civile, per i lavoratori autonomi, i coltivatori diretti del fondo, i soci delle società semplici operanti nel settore agricolo, gli artigiani e i||||28/07/2016 17:38|
spisal.pratiche.titolario.5_V0|Articolo6|Articolo 6 - Commissione consultiva permanente per la salute e sicurezza sul lavoro||C|5|1|||||||Articolo 6 - Commissione consultiva permanente per la salute e sicurezza sul lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.60_V0|Articolo61|Articolo 61 - Esercizio dei diritti della persona offesa||C|60|1|||||||Articolo 61 - Esercizio dei diritti della persona offesa||||28/07/2016 17:38|
spisal.pratiche.titolario.61_V0|Articolo62|Articolo 62 - Definizioni||C|61|1|||||||Articolo 62 - Definizioni||||28/07/2016 17:38|
spisal.pratiche.titolario.62_V0|Articolo63|Articolo 63 - Requisiti di salute e di sicurezza||C|62|1|||||||Articolo 63 - Requisiti di salute e di sicurezza||||28/07/2016 17:38|
spisal.pratiche.titolario.63_V0|Articolo64|Articolo 64 - Obblighi del datore di lavoro||C|63|1|||||||Articolo 64 - Obblighi del datore di lavoro||||28/07/2016 17:38|
spisal.pratiche.titolario.64_V0|Articolo65|Articolo 65 - Locali sotterranei o semisotterranei||C|64|1|||||||Articolo 65 - Locali sotterranei o semisotterranei||||28/07/2016 17:38|
